X,Y,fid,OBJECTID,CIMMYTMA,Geography,coll_collNumb,B_,B__seeds,ddPCR,acceName,geo_latitude,geo_longitude,geo_elevation,Adaptation_Zone,icon_url
-97.6666667,18.6666667000001,"1","1",90,Mexico,PUEB 211,1,1,1,AZUL,18.6666667,-97.6666667,1920,"Arid, steppe, cold                    ",./0.png
-94.601906,16.5803270000001,"2","2",134,Mexico,OAXA 57,1,3,1,OLOTILLO POBLANO,16.580327,-94.601906,79,"Tropical, savannah",./0.png
-100.9833333,20.65,"3","3",270,Mexico,GUAN 35,1,2,1,CUATERO,20.65,-100.9833333,1768,"Arid, steppe, hot                     ",./0.png
-102.733333,20.8166670000001,"4","4",302,Mexico,JALI 101,1,2,1,AMARILLO,20.816667,-102.733333,1823,"Temperate, dry winter, hot summer     ",./0.png
-105.3333333,28.0500000000001,"5","5",410,Mexico,CHIH 8,1,2,1,TAYAHUA,28.05,-105.3333333,1208,"Arid, desert, hot                     ",./0.png
-99.8,20.7,"6","6",548,Mexico,QUER 58,1,7,1,MAIZ PRIETO,20.7,-99.8,2039,"Arid, steppe, cold                    ",./0.png
-89.8303969999999,13.630908,"7","7",552,El Salvador,SALV 54,1,5,1,RAQUE,13.630908,-89.830397,28,"Tropical, savannah",./0.png
-100.75,20.7166666700001,"8","8",555,Mexico,GUAN GP13,1,5,1,,20.71666667,-100.75,1800,"Arid, steppe, hot                     ",./0.png
-103.2,22.36666667,"9","9",580,Mexico,JALI 204,1,1,1,MAIZ DULCE,22.36666667,-103.2,1841,"Arid, steppe, cold                    ",./0.png
nan,nan,"10","10",581,Mexico,NAYA 9,1,4,1,MAIZ DULCE,,,,,./0.png
nan,nan,"11","11",637,Mexico,SONO 55,1,3,1,,,,,,./0.png
-87.1833329999999,13.283333,"12","12",876,Honduras,HOND 52,1,8,1,,13.283333,-87.183333,34,,./0.png
-87.02708,14.6380330000001,"13","13",882,Honduras,HOND 97,1,6,1,AMARILLO,14.638033,-87.02708,717,"Tropical, savannah",./0.png
-87.716667,14.3833330000001,"14","14",884,Honduras,HOND 81,1,4,1,,14.383333,-87.716667,702,,./0.png
-85.937304,14.793053,"15","15",889,Honduras,HOND 114,1,2,1,,14.793053,-85.937304,347,,./0.png
-89.405069,13.813794,"16","16",903,El Salvador,SALV 111,1,2,1,,13.813794,-89.405069,459,,./0.png
nan,nan,"17","17",924,El Salvador,SALV 70,1,5,1,,,,,,./0.png
-88.437896,13.5615550000001,"18","18",925,El Salvador,SALV 105,1,4,1,,13.561555,-88.437896,479,,./0.png
-87.16831,12.6709320000001,"19","19",927,Nicaragua,NICA 55,1,3,1,,12.670932,-87.16831,54,"Tropical, savannah",./0.png
-86.492971,13.483752,"20","20",929,Nicaragua,NICA 72,1,4,1,,13.483752,-86.492971,646,,./0.png
-87.162923,12.6711780000001,"21","21",942,Nicaragua,NICA 119,1,4,1,,12.671178,-87.162923,59,,./0.png
-89.880527,14.9028270000001,"22","22",1065,Guatemala,GUAT 253 ,1,2,1,,14.902827,-89.880527,313,,./0.png
-89.510475,14.9089680000001,"23","23",1079,Guatemala,GUAT 552,1,5,1,,14.908968,-89.510475,309,,./0.png
-91.723203,14.4673310000001,"24","24",1081,Guatemala,GUAT 71,1,2,1,,14.467331,-91.723203,134,,./0.png
-91.756813,14.7139780000001,"25","25",1089,Guatemala,GUAT 330,1,4,1,,14.713978,-91.756813,1019,,./0.png
-89.8001829999999,14.9406760000001,"26","26",1098,Guatemala,GUAT 344,1,6,1,,14.940676,-89.800183,225,,./0.png
-70.733333,18.4333330000001,"27","27",1117,Dominican Republic,RDOM 302,1,2,1,,18.433333,-70.733333,41,,./0.png
-70.733333,18.4333330000001,"28","28",1119,Dominican Republic,RDOM 258,1,1,1,,18.433333,-70.733333,41,,./0.png
66.989405,30.245346,"29","29",1143,Pakistan,P.PA,1,4,1,,30.245346,66.989405,1635,"Arid, steppe, hot                     ",./0.png
-89.4333329999999,14.6333330000001,"30","30",1198,Guatemala,GUAT 296,1,3,1,,14.633333,-89.433333,675,,./0.png
-88.516667,15.65,"31","31",1205,Guatemala,GUAT 103,1,4,1,SABANA,15.65,-88.516667,32,"Tropical, rainforest",./0.png
-90.489737,15.069418,"32","32",1220,Guatemala,GUAT 279,1,2,1,,15.069418,-90.489737,996,,./0.png
-69.6,19.2333330000001,"33","33",1321,Dominican Republic,RDOM 261,1,5,1,,19.233333,-69.6,33,,./0.png
-90.365751,14.297605,"34","34",1832,Guatemala,GUAT 581,1,2,1,,14.297605,-90.365751,1139,,./0.png
-90.866753,14.3839620000001,"35","35",1836,Guatemala,GUAT 120,1,2,1,DE LA COSTA,14.383962,-90.866753,766,"Tropical, savannah",./0.png
-91.36565,14.512306,"36","36",1864,Guatemala,GUAT 79,1,5,1,,14.512306,-91.36565,353,,./0.png
-89.812671,20.00487,"37","37",2109,Mexico,CAMP 18,1,4,1,,20.00487,-89.812671,143,,./0.png
-90.6166669999999,19.783333,"38","38",2120,Mexico,CAMP 103,1,5,1,,19.783333,-90.616667,42,,./0.png
-93.1765589999999,16.7823680000001,"39","39",2148,Mexico,CHIS 51,1,4,1,,16.782368,-93.176559,633,"Tropical, savannah",./0.png
-104.35,19.7666666700001,"40","40",2214,Mexico,JALI 63,1,7,1,AHUMADO,19.76666667,-104.35,910,"Tropical, savannah",./0.png
-105.2166667,21.95,"41","41",2248,Mexico,NAYA 12,1,7,1,PERLA OCHO HILERAS,21.95,-105.2166667,13,"Tropical, savannah",./0.png
-100.21527,22.031961,"42","42",2290,Mexico,SNLP 48,1,3,1,MAIZ BREVE,22.031961,-100.21527,1057,"Arid, steppe, hot                     ",./0.png
-99.0154909999999,21.951043,"43","43",2303,Mexico,SNLP 136,1,2,1,MAIZ AMARILLO,21.951043,-99.015491,82,"Tropical, savannah",./0.png
-89.446766,20.277404,"44","44",2357,Mexico,YUCA 148,1,6,1,,20.277404,-89.446766,60,,./0.png
-77.6333,18.3833000000001,"45","45",2464,Jamaica,JAMA 9,1,5,1,,18.3833,-77.6333,270,,./0.png
-89.037178,13.4876580000001,"46","46",2617,El Salvador,SALV 9,1,1,1,,13.487658,-89.037178,68,,./0.png
-65.35,-23.1999999999999,"47","47",2758,Argentina,ARGE 481,1,1,1,,-23.2,-65.35,2.973,,./0.png
-65.36,-23.3,"48","48",2760,Argentina,ARGE 542,1,7,1,,-23.3,-65.36,3.973,,./0.png
-63.91666667,-16.4833333299999,"49","49",3030,Bolivia,BOLI GP3,1,4,1,,-16.48333333,-63.91666667,214,"Tropical, monsoon",./0.png
-76.66666667,5.70000000000005,"50","50",3214,Colombia,CHOC 306,1,6,1,MAIZ BLANCO CHOCO,5.7,-76.66666667,37,"Tropical, rainforest",./0.png
-76.9999999999999,6.00000000000006,"51","51",3218,Colombia,CHOC 333,1,3,1,,6,-77,171,"Tropical, rainforest",./0.png
-88.498859,13.565486,"52","52",3640,El Salvador,SALV 100,1,5,1,RAQUITO,13.565486,-88.498859,389,"Tropical, savannah",./0.png
-88.0763939999999,13.5851480000001,"53","53",3645,El Salvador,SALV 107,1,5,1,RAQUE POSTRERA,13.585148,-88.076394,202,"Tropical, savannah",./0.png
-89.384173,13.5108760000001,"54","54",3646,El Salvador,SALV 109,1,2,1,LERDO BLANCO,13.510876,-89.384173,50,"Tropical, savannah",./0.png
-89.483688,13.5080990000001,"55","55",3647,El Salvador,SALV 110,1,6,1,LIBERALITO,13.508099,-89.483688,77,"Tropical, savannah",./0.png
-87.1833329999999,14.7500000000001,"56","56",3683,Honduras,HOND 93,1,2,1,,14.75,-87.183333,622,,./0.png
-86.643766,14.6346100000001,"57","57",3694,Honduras,HOND 110,1,6,1,LIBERAL BLANCO,14.63461,-86.643766,629,"Tropical, savannah",./0.png
-59.5944699999999,13.1197240000001,"58","58",3860,Barbados,BARB 4,1,3,1,INDIAN CORN,13.119724,-59.59447,41,"Tropical, savannah",./0.png
-59.621567,13.30265,"59","59",3861,Barbados,BARB 6,1,3,1,INDIAN CORN,13.30265,-59.621567,68,"Tropical, savannah",./0.png
-65.83333333,-26.05,"60","60",4246,Argentina,ARGE 577,1,4,1,CALCHAQUI,-26.05,-65.83333333,1700,"Arid, desert, cold                    ",./0.png
-65.83333333,-26.05,"61","61",4263,Argentina,ARGE 610,1,6,1,CALCHAQUI,-26.05,-65.83333333,1700,"Arid, desert, cold                    ",./0.png
-57.2778969999999,-34.341302,"62","62",4280,Uruguay,URUG 663,1,5,1,COLORADO AMARILLO,-34.341302,-57.277897,30,"Temperate, no dry season, hot summer  ",./0.png
-52.327506,-28.9219889999999,"63","63",4706,Brazil,BRAZ 1551,1,1,1,,-28.921989,-52.327506,748,"Temperate, no dry season, hot summer  ",./0.png
-91.742991,14.591239,"64","64",5165,Guatemala,GUAT 68,1,8,1,,14.591239,-91.742991,365,,./0.png
-89.516488,14.8879230000001,"65","65",5235,Guatemala,GUAT 270,1,2,1,ARREQUIN,14.887923,-89.516488,279,"Tropical, savannah",./0.png
-90.038483,14.2781220000001,"66","66",5241,Guatemala,GUAT 281,1,5,1,,14.278122,-90.038483,967,,./0.png
-101.4166,26.7895590000001,"67","67",5453,Mexico,COAH 51,1,6,1,MAIZ CASTANOS,26.789559,-101.4166,747,"Arid, desert, hot                     ",./0.png
34.699283,31.67416,"68","68",5558,Israel,ISRA 4,1,3,1,,31.67416,34.699283,64,"Temperate, dry summer, hot summer     ",./0.png
-96.072619,17.054241,"69","69",6061,Mexico,OAXA 306,1,3,1,AMARILLO,17.054241,-96.072619,1987,"Temperate, dry winter, warm summer    ",./0.png
-90.12082,19.746176,"70","70",6395,Mexico,CAMP 54,1,3,1,,19.746176,-90.12082,46,,./0.png
-63.9656629999999,-19.8886909999999,"71","71",6764,Bolivia,BOLI 953,1,8,1,BLANCO CULLI,-19.888691,-63.965663,1144,"Temperate, dry winter, hot summer     ",./0.png
-105.333013,28.1541130000001,"72","72",6767,Mexico,CHIH 146,1,5,1,GORDO,28.154113,-105.333013,1168,"Arid, desert, hot                     ",./0.png
-107.7333333,29.36666667,"73","73",6773,Mexico,CHIH 152,1,8,1,GORDO,29.36666667,-107.7333333,2153,"Arid, steppe, cold                    ",./0.png
-107.7333333,29.36666667,"74","74",6778,Mexico,CHIH 156,1,2,1,PERLILLA AMARILLA,29.36666667,-107.7333333,2153,"Arid, steppe, cold                    ",./0.png
-107.46666667,28.5500000000001,"75","75",6829,Mexico,CHIH 214,1,5,1,GORDO,28.55,-107.46666667,2037,"Arid, steppe, cold                    ",./0.png
-107.75,28.85,"76","76",6833,Mexico,CHIH 218,1,4,1,AZUL,28.85,-107.75,1902,"Arid, steppe, cold                    ",./0.png
-103.566312,22.790665,"77","77",6978,Mexico,ZACA 176,1,1,1,PALOMERO GRINGO,22.790665,-103.566312,1939,"Arid, steppe, cold                    ",./0.png
-103.685704,22.6373820000001,"78","78",6984,Mexico,ZACA 183,1,1,1,DE OCHO,22.637382,-103.685704,1890,"Arid, steppe, cold                    ",./0.png
-102.8833333,22.3333333300001,"79","79",6996,Mexico,ZACA 196,1,3,1,COLORADO,22.33333333,-102.8833333,1883,"Arid, steppe, cold                    ",./0.png
-105.3333333,20.3166666700001,"80","80",7017,Mexico,JALI 278,1,3,1,CRIOLLO BLANCO,20.31666667,-105.3333333,655,"Tropical, savannah",./0.png
-104.819531,21.3764190000001,"81","81",7037,Mexico,NAYA 160,1,1,1,AMARILLO,21.376419,-104.819531,966,"Tropical, savannah",./0.png
-105.1833333,20.8166666700001,"82","82",7043,Mexico,NAYA 167,1,6,1,CRIOLLO DE OCHO,20.81666667,-105.1833333,31,"Tropical, savannah",./0.png
-105.1833333,20.8166666700001,"83","83",7044,Mexico,NAYA 168,1,4,1,CRIOLLO DE OCHO,20.81666667,-105.1833333,31,"Tropical, savannah",./0.png
-104.088629,21.696608,"84","84",7064,Mexico,NAYA 189,1,2,1,ROJO CHINO,21.696608,-104.088629,1181,"Temperate, dry winter, hot summer     ",./0.png
-104.8833333,21.7166666700001,"85","85",7069,Mexico,NAYA 213,1,3,1,MAIZ CHINO,21.71666667,-104.8833333,177,"Tropical, savannah",./0.png
-106.427516,23.357714,"86","86",7127,Mexico,SINA 20,1,2,1,,23.357714,-106.427516,58,"Tropical, savannah",./0.png
-107.2166667,24.7166666700001,"87","87",7139,Mexico,SINA 31,1,2,1,,24.71666667,-107.2166667,129,"Tropical, savannah",./0.png
-107.45,25.1,"88","88",7140,Mexico,SINA 32,1,3,1,DE OCHO,25.1,-107.45,210,"Tropical, savannah",./0.png
-107.562256,25.408895,"89","89",7164,Mexico,SINA 56,1,4,1,CHAPALOTE,25.408895,-107.562256,259,"Arid, steppe, hot                     ",./0.png
-107.562256,25.408895,"90","90",7165,Mexico,SINA 57,1,2,1,CHAPALOTE ROJO,25.408895,-107.562256,259,"Arid, steppe, hot                     ",./0.png
-107.562256,25.408895,"91","91",7166,Mexico,SINA 58,1,5,1,NEGRO,25.408895,-107.562256,259,"Arid, steppe, hot                     ",./0.png
-107.562256,25.408895,"92","92",7174,Mexico,SINA 67,1,4,1,CHAPALOTE,25.408895,-107.562256,259,"Arid, steppe, hot                     ",./0.png
-108.6333333,26.63333333,"93","93",7194,Mexico,SINA 86,1,2,1,DULCE,26.63333333,-108.6333333,244,"Arid, steppe, hot                     ",./0.png
-108.3333333,26.7166666700001,"94","94",7214,Mexico,SINA 108,1,2,1,CHAPALOTE,26.71666667,-108.3333333,254,"Temperate, dry winter, hot summer     ",./0.png
-108.2333333,25.8166666700001,"95","95",7221,Mexico,SINA 115,1,1,1,NURI O BLANDO,25.81666667,-108.2333333,62,"Arid, steppe, hot                     ",./0.png
-106.394078,24.6171590000001,"96","96",7244,Mexico,DURA 122,1,1,1,BLANDO,24.617159,-106.394078,445,"Temperate, dry winter, hot summer     ",./0.png
-109.1833333,28.93333333,"97","97",7310,Mexico,SONO 131,1,5,1,BLANDO,28.93333333,-109.1833333,488,"Arid, steppe, hot                     ",./0.png
-109.1833333,28.93333333,"98","98",7312,Mexico,SONO 133,1,7,1,CHAPALOTE,28.93333333,-109.1833333,488,"Arid, steppe, hot                     ",./0.png
66.9,36.7666666700001,"99","99",7348,Afghanistan,AFGH 5001,1,2,1,WATANI,36.76666667,66.9,343,"Arid, steppe, cold                    ",./0.png
66.9,36.7666666700001,"100","100",7360,Afghanistan,AFGH 5012,1,2,1,DRASUFI,36.76666667,66.9,343,"Arid, steppe, cold                    ",./0.png
70.3615080000001,34.4188,"101","101",7362,Afghanistan,AFGH 5014,1,4,1,ZERDI MOORADARA,34.4188,70.361508,625,"Arid, desert, hot                     ",./0.png
69.09,33.9800000000001,"102","102",7366,Afghanistan,AFGH 5018,1,6,1,ZERDI,33.98,69.09,2040,"Arid, steppe, cold                    ",./0.png
-57.9499999999999,-34.9,"103","103",7373,Argentina,ARGE 487,1,1,1,AMARILLO,-34.9,-57.95,21,"Temperate, no dry season, hot summer  ",./0.png
-65.83333333,-26.05,"104","104",7377,Argentina,ARGE 564,1,6,1,CALCHAQUI,-26.05,-65.83333333,1700,"Arid, desert, cold                    ",./0.png
-65.83333333,-26.05,"105","105",7378,Argentina,ARGE 567,1,5,1,CALCHAQUI,-26.05,-65.83333333,1700,"Arid, desert, cold                    ",./0.png
-65.833333,-26.05,"106","106",7379,Argentina,ARGE 581,1,3,1,CALCHAQUI,-26.05,-65.833333,1700,"Arid, desert, cold                    ",./0.png
-65.83333333,-26.05,"107","107",7382,Argentina,ARGE 609,1,5,1,CALCHAQUI,-26.05,-65.83333333,1700,"Arid, desert, cold                    ",./0.png
-98.0333333299999,19.0333333300001,"108","108",7528,Mexico,PUEB 332,1,1,1,,19.03333333,-98.03333333,2317,"Temperate, dry winter, warm summer    ",./0.png
-63.9656629999999,-19.8886909999999,"109","109",7865,Bolivia,BOLI 969,1,8,1,ROSADILLO,-19.888691,-63.965663,1144,"Temperate, dry winter, hot summer     ",./0.png
-63.9656629999999,-19.8886909999999,"110","110",7872,Bolivia,BOLI 984,1,8,1,BLANCO CRIOLLO,-19.888691,-63.965663,1144,"Temperate, dry winter, hot summer     ",./0.png
-108.1166667,29.2166666700001,"111","111",7934,Mexico,CHIH 131,1,6,1,MAIZ GORDO,29.21666667,-108.1166667,2097,"Temperate, dry summer, warm summer    ",./0.png
-108.25,29.65,"112","112",7937,Mexico,CHIH 140,1,7,1,GORDO,29.65,-108.25,2141,"Temperate, dry summer, warm summer    ",./0.png
-107.0666667,26.8333333300001,"113","113",7960,Mexico,CHIH 205,1,1,1,GORDO,26.83333333,-107.0666667,2411,"Temperate, dry winter, warm summer    ",./0.png
-65.35,-23.1999999999999,"114","114",8026,Argentina,ARGE 546,1,3,1,PISINCHO,-23.2,-65.35,2973,"Arid, steppe, cold                    ",./0.png
-65.83333333,-26.05,"115","115",8028,Argentina,ARGE 565,1,1,1,CALCHAQUI,-26.05,-65.83333333,1700,"Arid, desert, cold                    ",./0.png
-78.424389,-0.079839,"116","116",8216,Ecuador,ECUA 478,1,2,1,BLANCO,-0.079839,-78.424389,2711,"Polar, tundra                         ",./0.png
-77.7693429999999,0.630659,"117","117",8247,Ecuador,ECUA 561,1,1,1,COLORADO,0.630659,-77.769343,2787,"Polar, tundra                         ",./0.png
-78.2666666699999,0.216666670000052,"118","118",8254,Ecuador,ECUA 588,1,3,1,ROSADO,0.21666667,-78.26666667,2657,"Temperate, no dry season, warm summer ",./0.png
-78.05,-7.61666666999997,"119","119",8353,Peru,PERU 383,1,1,1,CHOCHOCA AMARILLO,-7.61666667,-78.05,2650,"Temperate, dry winter, warm summer    ",./0.png
-98.5333333299999,19.7833333300001,"120","120",8454,Mexico,HIDA 91,1,3,1,,19.78333333,-98.53333333,2613,"Temperate, dry winter, warm summer    ",./0.png
-98.93333333,19.41666667,"121","121",8511,Mexico,MEXI 516,1,3,1,,19.41666667,-98.93333333,2243,"Temperate, dry winter, warm summer    ",./0.png
-98.7499999999999,19.11666667,"122","122",8541,Mexico,MEXI 546,1,2,1,,19.11666667,-98.75,2505,"Temperate, dry winter, warm summer    ",./0.png
-98.5833479999999,19.578317,"123","123",8610,Mexico,TLAX 318,1,2,1,,19.578317,-98.583348,2608,"Temperate, dry winter, warm summer    ",./0.png
-91.7651949999999,15.4812150000001,"124","124",10024,Guatemala,GUAT 426 ,1,5,1,,15.481215,-91.765195,1883,,./0.png
-74.112672,-13.192147,"125","125",12471,Peru,PERU 378,1,7,1,,-13.192147,-74.112672,3075,,./0.png
-64.7499999999999,-21.5166669999999,"126","126",16867,Bolivia,BOLI 344,1,3,1,,-21.516667,-64.75,1898,,./0.png
-68.414033,-14.7158009999999,"127","127",18679,Bolivia,BOLI 864,1,4,1,,-14.715801,-68.414033,1442,,./0.png
